 1.00000000, -0.01369960,  0.69485004,  0.61772224, -0.11757741, -0.22439464,  0.06265687,  0.68785893,  0.05808841,  0.70275946, -0.46529985,  0.67487580, -0.02877112, -0.45751211,  0.53304057,  0.65086667, -0.09624769,  0.03520757,  0.16239636
-0.01369960,  1.00000000, -0.07220636, -0.04814793,  0.65324848,  0.46726212,  0.06113750, -0.01766664,  0.07626058, -0.01353591,  0.34675337,  0.00008143,  0.37951422,  0.35139743,  0.09054814,  0.01354576,  0.12571667, -0.06964548,  0.05133530
 0.69485004, -0.07220636,  1.00000000,  0.88371099, -0.25957591, -0.47241349,  0.08624348,  0.88371127,  0.10260396,  0.88371131, -0.65712697,  0.88371111, -0.03398727, -0.64729070,  0.65434690,  0.88371118, -0.06586760,  0.05615454,  0.25858262
 0.61772224, -0.04814793,  0.88371099,  1.00000000, -0.37679058, -0.53955175,  0.07729662,  0.88371102,  0.10920012,  0.88371098, -0.63079079,  0.88371101, -0.00969855, -0.62772372,  0.88371099,  0.88371116, -0.04934547,  0.04900279,  0.33992306
-0.11757741,  0.65324848, -0.25957591, -0.37679058,  1.00000000,  0.70935871,  0.05424465, -0.20725522,  0.08073408, -0.21116797,  0.57204849, -0.18905703,  0.40903427,  0.58164329, -0.07405857, -0.17479470,  0.16031643, -0.03312949, -0.02787497
-0.22439464,  0.46726212, -0.47241349, -0.53955175,  0.70935871,  1.00000000,  0.05371514, -0.49881384,  0.07885033, -0.49214090,  0.71340922, -0.50571485,  0.42485483,  0.88371120, -0.24013995, -0.49785853,  0.16222055,  0.01877007, -0.10183600
 0.06265687,  0.06113750,  0.08624348,  0.07729662,  0.05424465,  0.05371514,  1.00000000,  0.09861457,  0.41023383,  0.11154266,  0.07357851,  0.14600231,  0.48490784,  0.07394236,  0.24958735,  0.14816563,  0.28357882,  0.15284601,  0.27151156
 0.68785893, -0.01766664,  0.88371127,  0.88371102, -0.20725522, -0.49881384,  0.09861457,  1.00000000,  0.13547263,  0.88371112, -0.53163964,  0.88371097,  0.02921651, -0.52402402,  0.88371122,  0.88371098, -0.02305760,  0.05650016,  0.34959006
 0.05808841,  0.07626058,  0.10260396,  0.10920012,  0.08073408,  0.07885033,  0.41023383,  0.13547263,  1.00000000,  0.11364937,  0.09996388,  0.14100774,  0.34018221,  0.09440452,  0.18236334,  0.14245385,  0.23628832,  0.06847066,  0.15344351
 0.70275946, -0.01353591,  0.88371131,  0.88371098, -0.21116797, -0.49214090,  0.11154266,  0.88371112,  0.11364937,  1.00000000, -0.55130731,  0.88371099,  0.00110910, -0.54421221,  0.88371098,  0.88371110, -0.04158928,  0.04920904,  0.37036634
-0.46529985,  0.34675337, -0.65712697, -0.63079079,  0.57204849,  0.71340922,  0.07357851, -0.53163964,  0.09996388, -0.55130731,  1.00000000, -0.60977841,  0.52047371,  0.88371105, -0.48639678, -0.60639037,  0.19765888,  0.03651282, -0.09763591
 0.67487580,  0.00008143,  0.88371111,  0.88371101, -0.18905703, -0.50571485,  0.14600231,  0.88371097,  0.14100774,  0.88371099, -0.60977841,  1.00000000,  0.05030643, -0.58203824,  0.88371101,  0.89723812, -0.01025224,  0.06055813,  0.88371102
-0.02877112,  0.37951422, -0.03398727, -0.00969855,  0.40903427,  0.42485483,  0.48490784,  0.02921651,  0.34018221,  0.00110910,  0.52047371,  0.05030643,  1.00000000,  0.38708846,  0.24574259,  0.03396736,  0.88371099,  0.14770624,  0.42640978
-0.45751211,  0.35139743, -0.64729070, -0.62772372,  0.58164329,  0.88371120,  0.07394236, -0.52402402,  0.09440452, -0.54421221,  0.88371105, -0.58203824,  0.38708846,  1.00000000, -0.48157004, -0.60231149,  0.29546035,  0.02992234, -0.09828104
 0.53304057,  0.09054814,  0.65434690,  0.88371099, -0.07405857, -0.24013995,  0.24958735,  0.88371122,  0.18236334,  0.88371098, -0.48639678,  0.88371101,  0.24574259, -0.48157004,  1.00000000,  0.88371124,  0.09134340,  0.09560612,  0.88371106
 0.65086667,  0.01354576,  0.88371118,  0.88371116, -0.17479470, -0.49785853,  0.14816563,  0.88371098,  0.14245385,  0.88371110, -0.60639037,  0.89723812,  0.03396736, -0.60231149,  0.88371124,  1.00000000, -0.00705332,  0.06130771,  0.88371108
-0.09624769,  0.12571667, -0.06586760, -0.04934547,  0.16031643,  0.16222055,  0.28357882, -0.02305760,  0.23628832, -0.04158928,  0.19765888, -0.01025224,  0.88371099,  0.29546035,  0.09134340, -0.00705332,  1.00000000,  0.09988983,  0.30669095
 0.03520757, -0.06964548,  0.05615454,  0.04900279, -0.03312949,  0.01877007,  0.15284601,  0.05650016,  0.06847066,  0.04920904,  0.03651282,  0.06055813,  0.14770624,  0.02992234,  0.09560612,  0.06130771,  0.09988983,  1.00000000,  0.25459854
 0.16239636,  0.05133530,  0.25858262,  0.33992306, -0.02787497, -0.10183600,  0.27151156,  0.34959006,  0.15344351,  0.37036634, -0.09763591,  0.88371102,  0.42640978, -0.09828104,  0.88371106,  0.88371108,  0.30669095,  0.25459854,  1.00000000
